nb_A,nb_W,nb_A_W
20677.55,1100.05,21777.6
24779.4,1108.7,25888.1
25762.4,1199.45,26961.85
27981.5,1335.05,29316.55
31282.0,1357.8,32639.8
31035.45,1310.5,32345.95
30960.5,1284.8,32245.3
31544.1,1302.0,32846.1
32012.7,1345.35,33358.05
32699.55,1377.95,34077.5
33719.0,1412.95,35131.95
34396.1,1508.2,35904.3
34889.25,1588.35,36477.6
35271.3,1634.1,36905.4
35097.3,1619.25,36716.55
33684.7,1620.9,35305.6
33550.35,1633.15,35183.5
33099.2,1649.8,34749.0
32921.85,1677.85,34599.7
32800.2,1681.15,34481.35
32506.0,1720.85,34226.85
29017.15,1805.1,30822.25
28292.25,1781.2,30073.45
26181.2,1699.95,27881.15
22768.6,1805.2,24573.8
22466.75,1802.0,24268.75
22926.8,1846.0,24772.8
23203.4,1979.8,25183.2
22908.45,2050.65,24959.1
22435.7,2048.85,24484.55
21818.05,2046.35,23864.4
21119.65,1973.05,23092.7
20424.9,1908.5,22333.4
20270.65,1867.5,22138.15
20420.45,1855.05,22275.5
20456.6,1840.3,22296.9
20513.55,1842.9,22356.45
20701.2,1855.5,22556.7
21620.55,1868.7,23489.25
21002.25,1858.35,22860.6
20374.3,1856.65,22230.95
19950.7,1781.95,21732.65
19979.55,1739.55,21719.1
19763.1,1733.3,21496.4
19934.0,1620.5,21554.5
35149.1,1619.05,36768.15
48538.2,1545.9,50084.1
65590.35,1380.05,66970.4
72863.1,1281.25,74144.35
72887.05,1255.15,74142.2
80463.95,1221.6,81685.55
100907.6,29093.4,130001.0
106949.4,29090.2,136039.6
119973.95,29085.2,149059.15
135311.55,29110.1,164421.65
152137.25,29156.45,181293.7
153898.25,29147.3,183045.55
155175.2,29277.9,184453.1
154770.0,29266.2,184036.2
157607.4,57151.1,214758.5
174840.6,57125.9,231966.5
192279.6,57116.35,249395.95
208375.95,57113.05,265489.0
225699.65,57074.05,282773.7
230770.5,57039.15,287809.65
215889.5,57044.85,272934.35
215627.75,57050.0,272677.75
210124.9,84937.45,295062.35
211635.4,84923.55,296558.95
224450.35,84952.4,309402.75
233329.15,84976.6,318305.75
227983.35,57132.9,285116.25
222503.35,57137.4,279640.75
209261.9,57126.4,266388.3
193298.3,83148.6,276446.9
176466.8,83606.9,260073.7
192989.85,83607.15,276597.0
209297.75,83465.9,292763.65
224289.2,83452.8,307742.0
238840.1,55566.0,294406.1
228421.35,55596.65,284018.0
211679.8,55605.3,267285.1
195857.8,56231.35,252089.15
178418.2,83548.75,261966.95
188484.6,83600.5,272085.1
206459.75,83600.65,290060.4
208987.4,83613.9,292601.3
215008.15,55725.9,270734.05
218408.95,55729.7,274138.65
205708.75,55710.1,261418.85
189088.25,55692.35,244780.6
173988.95,83564.7,257553.65
180109.3,83579.8,263689.1
199360.45,83613.65,282974.1
216002.3,57556.4,273558.7
234260.2,57041.45,291301.65
232300.05,57025.3,289325.35
214735.8,57016.7,271752.5
199041.95,57022.65,256064.6
181785.7,84923.55,266709.25
179360.5,84890.75,264251.25
198475.2,84903.6,283378.8
214958.0,84277.4,299235.4
231563.3,56976.85,288540.15
234032.8,56939.25,290972.05
220384.05,56907.45,277291.5
204162.0,56905.8,261067.8
186457.4,84843.1,271300.5
177584.95,84842.45,262427.4
196038.1,84828.6,280866.7
212687.05,84828.7,297515.75
230338.6,56915.65,287254.25
242470.0,56903.3,299373.3
228008.75,56880.4,284889.15
212034.2,56895.75,268929.95
193783.5,56928.35,250711.85
180226.25,84859.75,265086.0
197852.65,84866.1,282718.75
216199.45,84862.65,301062.1
233759.7,56960.6,290720.3
247665.65,56958.25,304623.9
228729.3,56930.95,285660.25
211644.3,56928.4,268572.7
212487.85,56906.4,269394.25
202884.25,84786.05,287670.3
208279.95,84787.95,293067.9
221473.1,84783.25,306256.35
237974.55,56869.8,294844.35
247037.5,56867.6,303905.1
228505.75,56933.5,285439.25
212477.15,56968.6,269445.75
194843.45,84868.45,279711.9
181193.7,84850.85,266044.55
195534.85,84843.3,280378.15
212495.45,84839.95,297335.4
230841.7,84884.9,315726.6
246272.7,56986.9,303259.6
229283.45,56999.35,286282.8
210777.35,56982.05,267759.4
193051.4,67912.8,260964.2
177048.75,84876.35,261925.1
195577.0,84876.4,280453.4
215427.4,85007.5,300434.9
215945.05,85022.75,300967.8
226830.95,57117.85,283948.8
217364.95,57108.05,274473.0
204143.4,57082.5,261225.9
201182.35,57051.65,258234.0
200214.1,84939.3,285153.4
210501.95,84885.6,295387.55
223024.05,84840.15,307864.2
240005.6,56930.0,296935.6
246137.95,56925.55,303063.5
226932.0,56918.9,283850.9
209329.05,56902.65,266231.7
218378.75,74335.9,292714.65
201509.1,84759.75,286268.85
214745.2,84741.2,299486.4
228667.4,84786.1,313453.5
247150.95,73862.5,321013.45
253415.85,56913.9,310329.75
234562.6,56945.15,291507.75
214798.6,56824.35,271622.95
196814.95,84716.3,281531.25
188270.6,84751.05,273021.65
207930.2,84794.1,292724.3
225217.6,84835.65,310053.25
230024.9,84896.95,314921.85
234108.05,57051.15,291159.2
223769.45,57049.15,280818.6
210947.0,57085.7,268032.7
211314.5,57110.3,268424.8
211052.95,85044.2,296097.15
221775.95,85057.85,306833.8
235955.55,85103.35,321058.9
226588.75,67606.0,294194.75
235812.25,57194.5,293006.75
221802.9,57174.85,278977.75
207936.35,57134.85,265071.2
190190.2,85016.65,275206.85
197213.1,85015.0,282228.1
215279.9,84970.35,300250.25
233315.3,84951.85,318267.15
252989.9,57083.75,310073.65
243292.35,57049.95,300342.3
222811.05,57026.4,279837.45
206679.5,63020.85,269700.35
189061.85,84835.35,273897.2
191246.7,84799.75,276046.45
208026.05,84786.45,292812.5
222563.05,84763.2,307326.25
223433.05,84778.65,308211.7
221596.6,56865.5,278462.1
210886.75,56885.15,267771.9
197216.8,56836.7,254053.5
205679.15,79973.35,285652.5
199132.45,84719.9,283852.35
213070.55,84736.0,297806.55
228282.1,84753.4,313035.5
245250.7,56893.3,302144.0
232888.45,56906.75,289795.2
214764.65,56909.05,271673.7
209505.1,57126.8,266631.9
206501.25,84827.1,291328.35
213405.25,84853.0,298258.25
227257.85,84841.1,312098.95
242362.6,78816.35,321178.95
256879.1,57003.6,313882.7
239209.15,56998.8,296207.95
222747.2,57003.4,279750.6
222687.2,56998.15,279685.35
216816.4,84874.05,301690.45
215676.35,84864.7,300541.05
228722.2,84830.7,313552.9
243523.2,84831.0,328354.2
233506.9,61687.2,295194.1
229448.45,56913.85,286362.3
216187.5,56936.35,273123.85
201279.9,84834.6,286114.5
190640.25,84796.3,275436.55
205208.45,84772.8,289981.25
221903.9,84775.3,306679.2
226357.3,84560.55,310917.85
227232.3,56819.55,284051.85
221948.85,56798.15,278747.0
209253.85,56883.25,266137.1
193645.35,56935.7,250581.05
178289.95,56906.0,235195.95
179736.3,57000.65,236736.95
180967.3,57108.2,238075.5
167493.35,57389.9,224883.25
155658.4,29592.1,185250.5
148537.6,29606.75,178144.35
136465.35,29729.55,166194.9
121331.9,29870.6,151202.5
105701.55,29940.35,135641.9
105868.9,29944.55,135813.45
106106.2,29995.55,136101.75
106672.25,2163.3,108835.55
100222.05,2187.7,102409.75
83114.7,2248.05,85362.75
66706.65,2279.1,68985.75
50215.65,2338.15,52553.8
32784.7,2355.85,35140.55
32468.05,2668.2,35136.25
33185.0,2850.7,36035.7
32794.5,2813.7,35608.2
33339.15,2840.4,36179.55
32482.55,2758.75,35241.3
32344.35,2731.65,35076.0
31508.15,2492.75,34000.9
31658.95,2407.75,34066.7
31457.3,2443.75,33901.05
30922.05,2367.6,33289.65
31620.65,2306.8,33927.45
31249.2,2263.8,33513.0
33884.8,2323.85,36208.65
33610.05,2308.95,35919.0
33428.35,2267.75,35696.1
33691.15,2347.6,36038.75
33755.55,2289.4,36044.95
34046.8,2339.85,36386.65
33616.4,2297.6,35914.0
35928.05,2578.25,38506.3
34849.5,2336.25,37185.75
33577.6,2082.4,35660.0
33947.1,2152.25,36099.35
32899.95,2092.9,34992.85
34538.95,2146.8,36685.75
33401.05,2136.65,35537.7
33782.05,2098.7,35880.75
33634.35,2127.85,35762.2
34120.15,2141.2,36261.35
35444.0,2173.7,37617.7
35862.2,2166.6,38028.8
37129.3,2203.0,39332.3
35526.8,2233.3,37760.1
38330.2,2318.3,40648.5
39031.35,2363.55,41394.9
40855.75,2326.6,43182.35
40939.4,2363.05,43302.45
42108.25,2406.75,44515.0
45425.7,2544.8,47970.5
47164.85,2386.35,49551.2
47107.85,2381.55,49489.4
48523.7,2501.45,51025.15
48068.4,2431.15,50499.55
48619.8,2476.9,51096.7
46597.8,2470.45,49068.25
47404.55,2406.3,49810.85
47306.35,2467.6,49773.95
47682.1,2472.1,50154.2
48501.05,2499.6,51000.65
47188.75,2438.6,49627.35
46810.55,2441.95,49252.5
45799.55,2475.45,48275.0
44855.25,2382.85,47238.1
42591.85,2273.65,44865.5
42230.85,2215.0,44445.85
40439.05,2193.3,42632.35
44717.3,2474.9,47192.2
45262.5,2830.2,48092.7
42311.3,2796.8,45108.1
38811.25,2939.25,41750.5
37597.3,2935.6,40532.9
35785.45,2800.45,38585.9
35630.75,2773.55,38404.3
35090.45,2730.35,37820.8
34962.55,2693.95,37656.5
34313.75,2727.75,37041.5
34151.25,2711.2,36862.45
33882.85,2701.45,36584.3
32321.55,2629.05,34950.6
32049.7,2648.95,34698.65
31371.45,2600.55,33972.0
30647.75,2502.75,33150.5
30526.4,2506.75,33033.15
29465.0,2475.15,31940.15
28657.8,2452.5,31110.3
28624.55,2419.7,31044.25
24073.8,2108.55,26182.35
21579.0,1643.05,23222.05
21422.9,1541.95,22964.85
20849.25,1268.1,22117.35
20959.45,1218.4,22177.85
21448.55,1240.1,22688.65
22002.95,1309.6,23312.55
22521.2,1320.5,23841.7
23308.35,1353.35,24661.7
22885.85,1321.35,24207.2
23377.55,1395.3,24772.85
23192.75,1413.3,24606.05
24467.7,1558.1,26025.8
25435.15,1638.65,27073.8
26094.85,1633.25,27728.1
27033.55,1790.05,28823.6
27278.3,1780.4,29058.7
28989.3,1825.0,30814.3
30497.6,1874.15,32371.75
32559.65,1935.2,34494.85
33352.85,1973.35,35326.2
33251.15,1955.3,35206.45
33333.0,1993.3,35326.3
33391.2,2001.3,35392.5
34874.55,2077.65,36952.2
34797.8,2118.95,36916.75
34753.45,2082.65,36836.1
34809.2,2139.2,36948.4
34127.55,2105.55,36233.1
34826.15,2205.75,37031.9
34115.4,2121.95,36237.35
34407.95,2129.6,36537.55
33532.55,2012.95,35545.5
32788.8,1925.7,34714.5
32882.55,1953.0,34835.55
32397.6,1809.95,34207.55
32873.95,1862.05,34736.0
31253.05,1845.95,33099.0
30376.45,1851.9,32228.35
28260.3,1824.4,30084.7
27301.25,1778.5,29079.75
28414.15,1866.85,30281.0
28428.9,1846.4,30275.3
29753.0,1899.9,31652.9
28630.85,1918.95,30549.8
28787.75,1916.25,30704.0
29144.0,1993.95,31137.95
29112.7,1947.55,31060.25
29564.15,1972.5,31536.65
28953.05,1885.85,30838.9
29301.15,1931.7,31232.85
29169.25,1917.9,31087.15
29095.0,1900.7,30995.7
29422.7,1921.15,31343.85
28663.9,1885.3,30549.2
29113.5,1938.3,31051.8
28625.3,1962.85,30588.15
29081.8,1973.05,31054.85
29074.7,1972.65,31047.35
29368.8,2054.6,31423.4
33888.4,2186.8,36075.2
33665.65,2358.35,36024.0
33834.45,2524.65,36359.1
57272.05,2530.05,59802.1
75786.0,2552.75,78338.75
77533.15,2521.65,80054.8
76634.55,2440.45,79075.0
76260.3,2421.45,78681.75
75680.15,2362.5,78042.65
75897.35,2348.15,78245.5
75279.3,2268.65,77547.95
74763.2,2213.25,76976.45
74132.15,2182.85,76315.0
73490.8,2144.5,75635.3
73879.75,2158.05,76037.8
73221.75,2122.95,75344.7
73668.05,2052.9,75720.95
73906.3,2036.8,75943.1
73313.8,1986.25,75300.05
73044.5,1888.3,74932.8
68323.3,1764.8,70088.1
67511.95,1517.7,69029.65
66880.4,1329.4,68209.8
42015.9,1278.45,43294.35
23393.55,1154.9,24548.45
22775.75,1233.4,24009.15
25395.6,1237.3,26632.9
25707.3,1269.0,26976.3
26149.7,1310.7,27460.4
27195.95,1412.85,28608.8
28481.85,1465.95,29947.8
30024.35,1519.45,31543.8
30772.5,1524.45,32296.95
33523.55,1560.8,35084.35
34085.7,1566.0,35651.7
36290.55,1562.95,37853.5
35862.15,1561.85,37424.0
35335.3,1541.6,36876.9
35582.15,1548.9,37131.05
35733.8,1528.35,37262.15
36949.95,1640.35,38590.3
37959.2,1694.15,39653.35
39022.0,1687.65,40709.65
40469.8,1731.9,42201.7
41457.15,1760.55,43217.7
42003.85,1706.7,43710.55
40474.1,1738.6,42212.7
40887.25,1737.05,42624.3
41310.1,1733.35,43043.45
40119.2,1634.7,41753.9
39284.5,1674.9,40959.4
38306.85,1628.35,39935.2
39509.55,1767.85,41277.4
37635.9,1796.35,39432.25
37627.4,1815.25,39442.65
36952.65,1830.8,38783.45
37779.8,1879.25,39659.05
38014.45,1893.2,39907.65
38714.25,1918.4,40632.65
38460.6,1950.05,40410.65
37695.4,1883.4,39578.8
36842.6,1827.5,38670.1
36730.65,1847.8,38578.45
36875.25,1880.15,38755.4
36767.2,2045.45,38812.65
34699.75,2017.5,36717.25
36772.4,1977.2,38749.6
37925.9,1946.9,39872.8
38286.2,1978.2,40264.4
38422.45,1970.95,40393.4
38089.55,1887.8,39977.35
39304.25,1892.55,41196.8
40132.5,1750.65,41883.15
41040.0,1677.55,42717.55
42114.65,1653.5,43768.15
40951.05,1615.7,42566.75
40003.6,1555.05,41558.65
39672.75,1568.25,41241.0
39102.65,1565.4,40668.05
39554.4,1521.95,41076.35
39802.35,1467.85,41270.2
40964.3,1470.4,42434.7
40588.35,1502.05,42090.4
41788.65,1481.9,43270.55
42913.2,1351.4,44264.6
46031.3,1529.05,47560.35
44338.65,1532.8,45871.45
43370.75,1591.6,44962.35
42957.65,1565.45,44523.1
43365.15,1574.1,44939.25
43656.1,1582.7,45238.8
42315.25,1582.35,43897.6
40449.05,1600.0,42049.05
40420.55,1611.7,42032.25
38856.15,1599.75,40455.9
38369.85,1589.55,39959.4
38563.8,1599.25,40163.05
41912.05,1569.9,43481.95
43397.6,1528.9,44926.5
43138.95,1523.0,44661.95
43283.15,1529.95,44813.1
42389.25,1525.75,43915.0
44471.95,1483.15,45955.1
42284.9,1408.0,43692.9
40902.55,1360.85,42263.4
37915.1,1171.0,39086.1
37367.2,1236.3,38603.5
38204.7,1186.7,39391.4
38022.7,1162.05,39184.75
38649.25,1191.15,39840.4
39027.25,1230.2,40257.45
38703.5,1224.65,39928.15
38291.0,1232.3,39523.3
36653.3,1215.9,37869.2
36510.35,1209.8,37720.15
37084.05,1262.15,38346.2
37030.95,1283.4,38314.35
33677.0,1289.3,34966.3
31719.8,1312.25,33032.05
30843.0,1324.05,32167.05
30152.15,1332.9,31485.05
31873.5,1457.15,33330.65
29356.5,1453.3,30809.8
29619.8,1460.15,31079.95
29247.55,1450.95,30698.5
29067.55,1448.55,30516.1
28025.25,1372.45,29397.7
26776.95,1357.55,28134.5
26129.6,1356.5,27486.1
24868.4,1323.05,26191.45
24152.55,1273.25,25425.8
23867.8,1271.0,25138.8
23492.9,1268.9,24761.8
23389.75,1294.35,24684.1
23117.2,1310.6,24427.8
22600.55,1284.25,23884.8
22315.4,1261.55,23576.95
22314.25,1272.85,23587.1
22290.15,1266.9,23557.05
22550.0,1284.35,23834.35
22669.3,1276.3,23945.6
20523.45,1161.9,21685.35
20617.05,1164.35,21781.4
19977.75,1157.35,21135.1
19751.75,1159.1,20910.85
21431.1,1184.75,22615.85
21929.3,1200.85,23130.15
21766.85,1239.95,23006.8
22105.65,1258.25,23363.9
23204.9,1312.5,24517.4
23155.55,1320.8,24476.35
23374.4,1309.4,24683.8
23395.75,1298.6,24694.35
23499.25,1306.6,24805.85
23459.25,1285.7,24744.95
23803.95,1266.1,25070.05
23798.7,1275.65,25074.35
24510.7,1269.15,25779.85
24854.25,1282.1,26136.35
24922.1,1320.95,26243.05
24667.25,1348.05,26015.3
24658.25,1350.15,26008.4
24393.65,1350.15,25743.8
24217.35,1365.55,25582.9
24182.95,1363.6,25546.55
22518.8,1346.75,23865.55
22444.25,1334.95,23779.2
22533.25,1307.3,23840.55
22697.85,1289.9,23987.75
21448.05,1238.0,22686.05
21613.95,1274.45,22888.4
21568.95,1298.8,22867.75
21490.9,1288.0,22778.9
21564.4,1256.3,22820.7
24355.1,1386.2,25741.3
25438.85,1422.0,26860.85
28152.3,1509.3,29661.6
29535.55,1593.85,31129.4
33135.55,1776.9,34912.45
33620.3,1761.25,35381.55
34204.15,1731.95,35936.1
34148.3,1727.4,35875.7
34185.05,1712.95,35898.0
34504.05,1698.5,36202.55
34325.05,1694.7,36019.75
34225.4,1705.45,35930.85
33703.65,1691.8,35395.45
33135.35,1694.25,34829.6
33084.15,1694.15,34778.3
33207.85,1687.45,34895.3
32974.7,1656.8,34631.5
33228.5,1657.5,34886.0
33198.9,1678.2,34877.1
33034.0,1706.05,34740.05
30303.6,1591.65,31895.25
28744.35,1554.05,30298.4
26057.55,1441.3,27498.85
24294.6,1431.05,25725.65
20564.1,1285.15,21849.25
19904.35,1260.8,21165.15
19034.6,1241.5,20276.1
18916.65,1220.5,20137.15
19294.95,1217.35,20512.3
19343.95,1236.0,20579.95
19745.15,1265.0,21010.15
20645.7,1272.9,21918.6
21171.9,1303.45,22475.35
22170.15,1357.7,23527.85
23103.65,1444.9,24548.55
24652.55,1698.4,26350.95
25616.95,1929.45,27546.4
25967.05,1966.85,27933.9
26869.5,1984.3,28853.8
28637.7,2020.5,30658.2
29960.4,2020.9,31981.3
30756.5,2113.7,32870.2
31821.3,2143.05,33964.35
32432.95,2074.9,34507.85
33197.25,2060.6,35257.85
33958.6,2101.9,36060.5
35032.15,2172.2,37204.35
37144.35,2265.8,39410.15
37914.35,2371.9,40286.25
38715.1,2402.8,41117.9
39452.55,2378.3,41830.85
39795.15,2379.4,42174.55
41370.15,2350.35,43720.5
42175.25,2292.55,44467.8
41210.05,2199.2,43409.25
40297.8,1968.05,42265.85
39810.35,1739.15,41549.5
39299.15,1720.25,41019.4
39236.5,1782.7,41019.2
38328.3,1761.75,40090.05
37194.25,1780.7,38974.95
36948.65,1758.3,38706.95
36477.05,1777.15,38254.2
35542.85,1773.9,37316.75
34888.5,1725.9,36614.4
35070.15,1704.85,36775.0
34766.45,1681.25,36447.7
33444.45,1640.95,35085.4
32751.8,1585.65,34337.45
31908.25,1590.55,33498.8
31140.25,1616.4,32756.65
31005.1,1601.8,32606.9
29661.7,1628.2,31289.9
28707.7,1642.95,30350.65
28741.4,1670.35,30411.75
28278.7,1681.25,29959.95
28542.25,1680.1,30222.35
28501.7,1646.4,30148.1
27987.15,1569.4,29556.55
27475.35,1570.4,29045.75
27364.85,1555.95,28920.8
27369.0,1511.55,28880.55
26803.95,1478.25,28282.2
26712.7,1479.1,28191.8
27701.6,1516.2,29217.8
27097.7,1504.75,28602.45
26904.15,1496.45,28400.6
26451.35,1487.45,27938.8
26107.15,1443.7,27550.85
25941.25,1402.25,27343.5
26245.9,1407.15,27653.05
27177.6,1424.95,28602.55
26676.8,1416.25,28093.05
26544.8,1422.2,27967.0
26140.7,1407.75,27548.45
26200.2,1395.35,27595.55
25900.6,1389.25,27289.85
26269.05,1422.2,27691.25
26953.2,1434.45,28387.65
27347.65,1435.75,28783.4
30999.05,1427.1,32426.15
31497.25,1426.95,32924.2
32220.0,1460.5,33680.5
32599.05,1514.75,34113.8
31962.25,1536.35,33498.6
32200.2,1571.35,33771.55
32714.2,1578.25,34292.45
33006.2,1588.45,34594.65
33647.65,1613.1,35260.75
34068.9,1632.7,35701.6
34375.5,1664.0,36039.5
33006.15,1648.0,34654.15
33051.0,1666.8,34717.8
32796.25,1691.8,34488.05
33125.75,1714.3,34840.05
32935.55,1708.3,34643.85
32963.25,1714.5,34677.75
33100.65,1710.2,34810.85
32271.25,1711.4,33982.65
31924.4,1692.6,33617.0
28654.55,1722.7,30377.25
28538.85,1739.6,30278.45
28111.65,1756.05,29867.7
28817.2,1780.35,30597.55
28653.3,1759.4,30412.7
29093.85,1868.0,30961.85
28431.4,1859.7,30291.1
28098.15,1825.65,29923.8
27535.95,1808.85,29344.8
27196.6,1811.95,29008.55
26492.3,1767.0,28259.3
25973.4,1777.9,27751.3
26115.35,1803.9,27919.25
25964.5,1794.35,27758.85
26244.15,1786.5,28030.65
27488.35,1901.65,29390.0
28479.85,1988.65,30468.5
28793.0,1963.75,30756.75
29084.55,1918.7,31003.25
29017.4,1920.45,30937.85
28819.05,1909.7,30728.75
28078.9,1875.65,29954.55
28164.6,1814.65,29979.25
27810.45,1759.3,29569.75
27464.95,1735.05,29200.0
27711.85,1595.7,29307.55
27944.65,1615.05,29559.7
28542.75,1638.6,30181.35
28853.9,1669.95,30523.85
29414.9,1673.85,31088.75
29980.3,1717.55,31697.85
31156.3,1746.2,32902.5
31549.4,1737.75,33287.15
34014.05,1752.1,35766.15
34518.5,1787.55,36306.05
33961.3,1699.95,35661.25
33240.05,1619.95,34860.0
33510.9,1659.4,35170.3
36272.95,1702.15,37975.1
36811.85,1702.85,38514.7
37376.85,1676.6,39053.45
38026.65,1681.5,39708.15
37967.35,1687.25,39654.6
37491.1,1655.15,39146.25
37922.6,1670.65,39593.25
36726.15,1659.35,38385.5
36675.35,1649.0,38324.35
37032.0,1633.25,38665.25
36921.2,1618.75,38539.95
36512.45,1601.5,38113.95
35764.1,1533.3,37297.4
34836.75,1501.65,36338.4
35038.8,1471.5,36510.3
32672.8,1440.45,34113.25
32023.6,1408.35,33431.95
31425.55,1416.0,32841.55
30826.75,1408.95,32235.7
30763.7,1524.35,32288.05
28077.35,1515.3,29592.65
27431.6,1529.25,28960.85
26661.8,1574.75,28236.55
25668.3,1568.95,27237.25
25843.95,1582.6,27426.55
26581.15,1625.3,28206.45
26318.15,1598.9,27917.05
26584.35,1569.95,28154.3
26293.65,1545.05,27838.7
25535.0,1529.0,27064.0
25573.15,1517.0,27090.15
25167.1,1506.75,26673.85
25170.25,1502.85,26673.1
24973.5,1479.05,26452.55
24239.2,1508.45,25747.65
23912.2,1538.3,25450.5
23518.8,1528.35,25047.15
23621.95,1501.35,25123.3
28592.25,1569.45,30161.7
28009.1,1428.2,29437.3
27581.1,1413.6,28994.7
27378.9,1395.4,28774.3
27394.2,1355.4,28749.6
28048.15,1373.8,29421.95
28151.75,1368.15,29519.9
28214.95,1334.75,29549.7
28178.35,1351.9,29530.25
28118.5,1388.5,29507.0
28225.35,1386.7,29612.05
29573.5,1403.3,30976.8
29395.0,1449.25,30844.25
29797.6,1478.45,31276.05
30170.75,1522.85,31693.6
31351.85,1751.3,33103.15
31565.9,1785.9,33351.8
32306.45,1779.5,34085.95
32526.65,1776.9,34303.55
33200.85,1799.25,35000.1
28531.1,1778.2,30309.3
29435.9,1882.55,31318.45
29759.15,2050.5,31809.65
30791.5,2073.65,32865.15
31721.85,2142.75,33864.6
32713.15,2250.15,34963.3
33504.45,2430.65,35935.1
32733.65,2460.1,35193.75
33442.75,2506.5,35949.25
34607.9,2528.85,37136.75
34618.85,2530.65,37149.5
33658.3,2538.85,36197.15
33828.55,2537.85,36366.4
34314.55,2542.6,36857.15
35446.6,2674.8,38121.4
35371.6,2664.65,38036.25
36240.75,2675.25,38916.0
36428.55,2745.9,39174.45
36568.55,2757.4,39325.95
36216.1,2746.85,38962.95
37291.55,2747.15,40038.7
36772.95,2659.35,39432.3
36873.5,2504.25,39377.75
36414.45,2481.6,38896.05
35596.4,2434.05,38030.45
34488.4,2322.15,36810.55
33228.55,2143.8,35372.35
32975.0,2104.05,35079.05
32558.6,2074.65,34633.25
31621.85,2054.3,33676.15
31830.5,2081.5,33912.0
31680.05,2095.65,33775.7
32177.5,2103.25,34280.75
32931.35,2145.2,35076.55
32447.85,2042.3,34490.15
32993.55,1856.6,34850.15
31730.2,1762.6,33492.8
30769.1,1647.05,32416.15
30853.1,1636.7,32489.8
30627.8,1642.25,32270.05
32614.55,1702.85,34317.4
33603.25,2132.5,35735.75
33765.1,2252.7,36017.8
34029.7,2296.2,36325.9
34517.8,2310.65,36828.45
35166.8,2464.25,37631.05
37309.05,2515.9,39824.95
37541.7,2542.2,40083.9
37474.1,2541.15,40015.25
38016.45,2535.85,40552.3
37890.95,2527.9,40418.85
39045.7,2583.55,41629.25
39239.7,2636.5,41876.2
38268.9,2612.05,40880.95
38279.0,2578.4,40857.4
37757.0,2589.7,40346.7
38844.4,2621.2,41465.6
40978.2,2857.25,43835.45
41888.55,2932.75,44821.3
41879.4,2922.1,44801.5
39420.4,2844.15,42264.55
38132.8,2425.85,40558.65
39268.3,2358.55,41626.85
40649.05,2330.65,42979.7
41517.65,2372.1,43889.75
41514.2,2244.35,43758.55
39817.75,2235.5,42053.25
43191.8,2287.3,45479.1
45132.7,2463.55,47596.25
44438.65,2502.35,46941.0
44413.85,2487.1,46900.95
44519.75,2417.05,46936.8
45121.8,2327.85,47449.65
46473.2,2283.95,48757.15
47494.95,2281.1,49776.05
47381.3,2242.15,49623.45
46994.95,2208.1,49203.05
46195.8,1991.55,48187.35
47353.05,1978.25,49331.3
47842.3,2003.9,49846.2
49324.0,1975.3,51299.3
49729.85,1948.65,51678.5
49202.7,1910.0,51112.7
47350.4,1876.1,49226.5
45755.65,1793.0,47548.65
46643.65,1778.8,48422.45
47060.55,1732.55,48793.1
43683.65,1658.8,45342.45
41934.85,1465.35,43400.2
42211.55,1417.3,43628.85
42647.3,1435.15,44082.45
41341.55,1448.75,42790.3
40300.05,1431.1,41731.15
38798.6,1439.2,40237.8
37160.35,1433.2,38593.55
36498.7,1442.55,37941.25
36260.15,1448.9,37709.05
35389.75,1449.9,36839.65
32973.25,1375.3,34348.55
33513.7,1394.9,34908.6
31737.55,1399.75,33137.3
31312.45,1409.35,32721.8
30867.8,1412.6,32280.4
31096.3,1521.75,32618.05
32979.4,1660.15,34639.55
32615.6,1698.8,34314.4
32778.2,2171.55,34949.75
34233.7,2791.25,37024.95
34880.6,2811.7,37692.3
36185.35,2824.85,39010.2
38812.35,2821.6,41633.95
39485.05,2785.45,42270.5
41873.8,2777.85,44651.65
49211.3,2943.95,52155.25
50327.8,2984.05,53311.85
51449.1,3126.35,54575.45
51774.0,3155.75,54929.75
56343.7,3187.0,59530.7
56813.3,3239.45,60052.75
56636.8,3244.95,59881.75
56465.45,3244.2,59709.65
56463.35,3249.4,59712.75
56012.05,3252.8,59264.85
56155.65,3181.3,59336.95
55242.45,3061.5,58303.95
54405.7,3018.1,57423.8
54075.1,2619.85,56694.95
53636.0,2196.0,55832.0
52905.6,2198.55,55104.15
51868.05,2220.1,54088.15
55739.5,2253.6,57993.1
59317.65,2285.5,61603.15
57098.3,2313.2,59411.5
49492.75,2160.1,51652.85
48139.65,2114.75,50254.4
47026.1,1983.5,49009.6
48003.7,2183.6,50187.3
43354.15,2182.4,45536.55
43228.9,2169.8,45398.7
42868.5,2118.7,44987.2
42904.55,2145.4,45049.95
43441.05,2153.95,45595.0
43531.65,2133.8,45665.45
45405.95,2106.15,47512.1
44626.8,2114.5,46741.3
44637.0,2139.35,46776.35
44409.15,2106.9,46516.05
43827.8,1930.75,45758.55
43885.6,1925.2,45810.8
43301.75,1894.3,45196.05
37230.55,1888.05,39118.6
33269.05,1884.1,35153.15
33061.35,1896.45,34957.8
33385.25,1898.05,35283.3
34116.0,1905.45,36021.45
34115.0,1908.45,36023.45
32855.35,1702.65,34558.0
32919.2,1699.1,34618.3
33431.6,1801.9,35233.5
32631.95,1786.4,34418.35
36024.9,2880.3,38905.2
35940.95,2854.55,38795.5
